BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,P_BAD0,P_BAD1
1,11500,116430,215014,3,0,0,132.0936343,0,14,26.86456847,0,1,0,0,0,1,0,0,0.73669752,0.26330248
1,11500,43945,63337,2,0,1,193.7424854,0,21,27.62349396,1,0,1,0,0,0,0,0,0.794618819,0.205381181
1,11500,53151,71645,7,0,0,135.800476,0,16,35.85161441,0,1,0,0,1,0,0,0,0.717934187,0.282065813
1,11500,70409,89099,9,0,0,169.401652,0,11,40.17443006,1,0,0,0,0,1,0,0,0.774179469,0.225820531
1,11500,61264,75647,11,0,0,262.8901879,3,36,39.5478827,1,0,0,1,0,0,0,0,0.848927919,0.151072081
1,11500,44097,58336,0,0,0,173.3183208,0,20,38.19162602,1,0,0,1,0,0,0,0,0.750765648,0.249234352
1,11500,77143,86862,8,0,1,164.5964029,1,12,39.44969272,1,0,0,0,0,1,0,0,0.775969382,0.224030618
1,11500,21096,38952,13,0,0,129.7,0,5,34.81826182,1,0,0,1,0,0,0,0,0.702905277,0.297094723
1,11500,47597.57,75937.5,13.5,0,0,89.4,0,7,34.81826182,1,0,0,0,1,0,0,0,0.654530589,0.345469411
1,11500,67000,83000,4,0,0,173.4666667,1,20,34.81826182,1,0,0,0,0,1,0,0,0.776097328,0.223902672
1,11500,62000,83000,0,5,1,177.5666667,2,34,34.81826182,1,0,0,0,1,0,0,0,0.752065635,0.247934365
1,11500,64371,73636,2,0,0,162.1162539,1,35,39.79119895,1,0,0,0,0,1,0,0,0.733626827,0.266373173
1,11500,63136,81099,3,0,0,149.0647448,1,35,28.97594012,1,0,0,0,1,0,0,0,0.735079126,0.264920874
1,11500,29281,37717,15,0,0,61.91544465,0,9,30.70242855,0,1,1,0,0,0,0,0,0.615260403,0.384739597
1,11500,104610,118861,18,0,1,203.7002024,1,16,37.59695145,1,0,0,0,1,0,0,0,0.839440795,0.160559205
1,11500,65019,64037,7,0,0,354.1745808,0,7,34.35573924,0,1,0,0,1,0,0,0,0.93585559,0.06414441
1,11500,59781,69864,4,0,1,312.547396,0,9,31.18180135,1,0,0,0,1,0,0,0,0.911821575,0.088178425
1,11500,22758,36922,7,0,1,103.0481171,0,16,19.0201683,1,0,0,1,0,0,0,0,0.686437603,0.313562397
1,11600,82326,94599,0,4,0,173.4666667,0,3,29.89362148,1,0,0,0,1,0,0,0,0.811670777,0.188329223
1,11600,64143,78851,6,0,3,201.369922,3,29,35.79580494,1,0,0,1,0,0,0,0,0.794409761,0.205590239
1,11600,92613,108515,11,0,0,206.8225881,3,16,39.11103947,1,0,0,0,1,0,0,0,0.829241493,0.170758507
1,11600,44623,89235.5,13,6,2,178.0932217,0,29,21.33465191,0,1,0,0,0,1,0,0,0.769617409,0.230382591
1,11600,57939,69774,5,0,0,91.99164592,0,12,72.26409333,1,0,1,0,0,0,0,0,0.561073563,0.438926437
1,11600,50433,107092,5,0,1,225.1816913,0,9,24.95259473,1,0,0,0,0,1,0,0,0.833233756,0.166766244
1,11600,89205,128462,10,0,0,128.1235975,0,21,37.52332471,1,0,0,1,0,0,0,0,0.716607544,0.283392456
1,11600,22635,33353,6,0,0,85.57207035,0,16,19.22387266,1,0,0,1,0,0,0,0,0.661813147,0.338186853
1,11600,35865,50000,7,0,0,78.13333333,0,15,34.81826182,1,0,0,0,1,0,0,0,0.618858714,0.381141286
1,11600,57200,72500,5,0,0,34.46666667,4,15,34.81826182,1,0,0,0,1,0,0,0,0.558303283,0.441696717
1,11600,45917,60000,10,0,1,304.3666667,3,27,34.81826182,1,0,0,0,1,0,0,0,0.887454981,0.112545019
1,11600,96882,118914,13,0,0,176.2219109,2,17,34.7577402,1,0,0,0,0,1,0,0,0.804841187,0.195158813
1,11600,28654,47042,10,0,0,158.0847883,7,29,38.47750484,1,0,0,0,1,0,0,0,0.704133048,0.295866952
1,11600,36357,56514,31,0,0,237.8189664,0,19,20.1815824,0,0,0,0,1,0,0,0,0.863473365,0.136526635
1,11600,33379,51821,31,0,0,247.1205918,0,19,23.66108403,0,0,0,0,1,0,0,0,0.865567289,0.134432711
1,11600,64510,71105,5,0,0,150.263332,1,34,43.23918712,1,0,0,0,0,1,0,0,0.713992704,0.286007296
1,11600,57436,72460,11,0,0,255.1260302,0,27,28.94553178,0,0,0,0,1,0,0,0,0.863971081,0.136028919
1,11600,129432,198705,0,0,0,341.0473292,0,16,39.96325851,0,1,0,1,0,0,0,0,0.923644761,0.076355239
1,11600,73079,101219,7,0,0,152.249875,0,33,34.24962074,0,1,0,0,0,1,0,0,0.735416612,0.264583388
1,11600,65019,36474,7,0,1,93.72713803,0,10,37.20295356,0,1,0,0,1,0,0,0,0.69944963,0.30055037
1,11700,42151,58947,22,0,0,122.0303618,0,23,40.08314453,0,1,0,0,1,0,0,0,0.681018914,0.318981086
1,11700,65019,67940,3,3,4,204.0255932,1,38,34.81826182,0,1,1,0,0,0,0,0,0.794170907,0.205829093
1,11700,78789,91342,5,0,0,128.3606742,2,27,41.95268179,1,0,1,0,0,0,0,0,0.701773176,0.298226824
1,11700,47072,85090,18,0,0,192.2531823,0,16,35.06486468,0,1,0,0,1,0,0,0,0.786749956,0.213250044
1,11700,95411,117927,14,0,0,177.9266958,1,17,34.49056413,1,0,0,0,0,1,0,0,0.80762433,0.19237567
1,11700,54085,68239,2,1,2,8.055265077,3,15,32.01265858,0,1,0,0,1,0,0,0,0.512422125,0.487577875
1,11700,51600,72399,15,0,1,125.36337,4,20,34.81826182,0,1,0,0,1,0,0,0,0.69945154,0.30054846
1,11700,52650,63646,0,1,0,194.7609999,1,13,27.61084406,1,0,0,0,1,0,0,0,0.812890647,0.187109353
1,11700,59932,80313,14,0,0,238.4864616,0,32,44.4749177,0,1,0,1,0,0,0,0,0.820537281,0.179462719
1,11700,40266,59097,7,0,0,74.9980986,0,15,39.49702872,1,0,0,0,1,0,0,0,0.601708104,0.398291896
1,11700,65019,69125,7,0,0,173.4666667,1,20,23.76683213,0,0,0,0,1,0,0,0,0.805201372,0.194798628
1,11700,84863,91737,0,4,0,173.4666667,0,4,30.33081149,1,0,0,0,1,0,0,0,0.814473268,0.185526732
1,11700,63724,82252,13,0,0,233.2488794,3,37,40.07527584,1,0,0,1,0,0,0,0,0.819218058,0.180781942
1,11700,59506,85000,3,0,0,37.56666667,2,4,34.81826182,1,0,0,0,1,0,0,0,0.575847243,0.424152757
1,11700,69100,85000,3.8,3,0,80.1,0,22,34.81826182,1,0,1,0,0,0,0,0,0.638676243,0.361323757
1,11700,62400,78000,20,0,0,216.0666667,2,24,34.81826182,1,0,0,1,0,0,0,0,0.826703464,0.173296536
1,11700,63914,93707,7,3,0,162.579837,2,51,69.48065039,1,0,0,0,1,0,0,0,0.623785434,0.376214566
1,11700,37093,62116,7,0,0,173.4666667,1,20,37.01094877,1,0,1,0,0,0,0,0,0.746564509,0.253435491
1,11700,74783,86227,7,0,0,116.7568005,0,23,28.01922708,1,0,1,0,0,0,0,0,0.724261305,0.275738695
1,11700,64278,76055,12,0,0,245.2951629,0,26,28.43996584,0,0,0,0,1,0,0,0,0.862349201,0.137650799
1,11700,15163,74500,19,0,2,378.8258185,1,11,20.09078333,1,0,0,0,0,1,0,0,0.933454462,0.066545538
1,11700,56441,86987,17,0,0,198.0327176,0,16,33.93116342,0,1,0,0,1,0,0,0,0.805162333,0.194837667
1,11700,78157,103016,1,0,0,69.80569767,2,24,38.44838712,1,0,1,0,0,0,0,0,0.608860753,0.391139247
1,11700,55119,67931,4,0,0,199.4106992,2,16,27.61633851,1,0,1,0,0,0,0,0,0.817783646,0.182216354
1,11700,56990,83334,4,0,2,177.4326989,0,13,30.9986945,0,1,0,0,1,0,0,0,0.783003148,0.216996852
1,11700,101520,110617,18,0,2,198.5433481,1,16,38.72125945,1,0,0,0,1,0,0,0,0.832847146,0.167152854
1,11700,96532,107600,12,0,0,214.8698167,2,15,40.28741144,1,0,0,0,1,0,0,0,0.841723718,0.158276282
1,11700,68059,86216,3,0,0,175.6585678,1,35,30.25396992,1,0,0,0,1,0,0,0,0.772188526,0.227811474
1,11800,74512,93328,4,5,0,117.91882,1,16,58.29598994,0,1,0,1,0,0,0,0,0.646207113,0.353792887
1,11800,118053,125325,5,0,0,181.1720651,0,18,33.20039732,1,0,0,0,0,0,0,1,0.829699119,0.170300881
1,11800,52104,61618,0,0,0,160.7499314,0,21,37.12951204,1,0,0,1,0,0,0,0,0.745538239,0.254461761
1,11800,79131,102263,5,0,0,105.2538926,0,34,36.07097887,0,1,0,0,0,1,0,0,0.667470902,0.332529098
1,11800,67678,108092,13,0,7,126.6582316,0,36,37.16268969,0,1,0,0,0,1,0,0,0.670079625,0.329920375
1,11800,65019,65769,7,0,0,357.3326822,0,7,34.32727654,0,1,0,0,1,0,0,0,0.937368674,0.062631326
1,11800,21813,30436,5,0,1,104.0116359,0,16,19.40846123,1,0,0,1,0,0,0,0,0.689967474,0.310032526
1,11800,44944,57132,7,0,0,74.15604508,0,14,42.81224294,1,0,0,0,1,0,0,0,0.602413844,0.397586156
1,11800,57760,65535,11,0,0,108.4694004,1,18,32.78348357,1,0,1,0,0,0,0,0,0.697041201,0.302958799
1,11800,65062,78004,12,0,0,251.1441957,0,31,43.37237282,0,1,0,1,0,0,0,0,0.841570177,0.158429823
1,11800,67336,82218,12,0,0,255.3135348,3,36,40.87842824,1,0,0,1,0,0,0,0,0.844353588,0.155646412
1,11800,86785,125552,11,0,0,148.1764924,1,22,37.88444933,1,0,0,1,0,0,0,0,0.742125701,0.257874299
1,11800,116742,137385,15,0,1,170.5400351,1,33,30.78500359,1,0,0,0,0,1,0,0,0.805650515,0.194349485
1,11800,38825,51984,7,0,0,82.52779435,0,14,40.88273326,1,0,0,0,1,0,0,0,0.615436025,0.384563975
1,11800,32257,59515,23,0,0,231.5999445,0,29,25.70127642,1,0,0,1,0,0,0,0,0.833688293,0.166311707
1,11800,65019,51246,11,0,0,305.5667157,2,13,32.50005907,0,1,0,0,1,0,0,0,0.914584515,0.085415485
1,11800,65012,91614,26,0,0,171.8895469,2,13,42.48851705,0,1,0,1,0,0,0,0,0.772340911,0.227659089
1,11800,53596,69786,5,0,0,126.7877807,1,24,41.04775488,1,0,1,0,0,0,0,0,0.682366648,0.317633352
1,11800,98877,110250,18,0,2,195.8629168,1,16,36.87169942,1,0,0,0,1,0,0,0,0.831114269,0.168885731
1,11800,112146,140781,14,0,0,170.7005075,0,32,29.9424924,1,0,0,0,0,1,0,0,0.802540056,0.197459944
1,11900,44600,63800,9,0,0,243.5,0,18,34.81826182,1,0,0,0,1,0,0,0,0.843644614,0.156355386
1,11900,54867,79000,1,0,0,182.6,2,23,34.81826182,0,1,1,0,0,0,0,0,0.770352958,0.229647042
1,11900,44142,54299,22,0,0,123.4711472,0,22,37.1549023,0,1,0,0,1,0,0,0,0.699307876,0.300692124
1,11900,56443,86913,12,0,0,119.8594097,0,24,38.86165697,1,0,0,1,0,0,0,0,0.677033184,0.322966816
1,11900,85486,109386,11,0,1,175.5425655,0,28,33.67090818,0,1,0,0,0,1,0,0,0.786970394,0.213029606
1,11900,108763,128780,8,0,0,60.3779329,3,21,49.41811438,1,0,0,1,0,0,0,0,0.605845194,0.394154806
1,11900,56792,64130,13,0,0,118.6125902,1,18,32.6657463,1,0,1,0,0,0,0,0,0.713843831,0.286156169
1,11900,65019,39433,7,0,1,81.39482961,0,9,35.50366426,0,1,0,0,1,0,0,0,0.686029582,0.313970418
1,11900,71000,87000,20,0,0,238.4666667,11,24,34.81826182,1,0,1,0,0,0,0,0,0.848963236,0.151036764
1,11900,85179,122788,10,0,0,173.4666667,1,20,39.43073063,0,1,0,0,1,0,0,0,0.77330877,0.22669123
1,11900,41009,68211,23,0,0,234.9296174,0,28,28.3910393,1,0,0,1,0,0,0,0,0.83873456,0.16126544
1,11900,28329,80963,21,0,0,239.4571177,0,10,24.53499719,0,1,0,0,0,1,0,0,0.845435031,0.154564969
1,11900,117550,144178,15,0,1,170.9458328,1,32,29.09998121,1,0,0,0,0,1,0,0,0.808255459,0.191744541
1,11900,58104,77870,7,0,0,69.43333333,1,19,34.81826182,0,1,0,0,1,0,0,0,0.61684591,0.38315409
1,11900,52814,72000,12,0,0,123.6,0,20,34.81826182,1,0,0,0,1,0,0,0,0.702505,0.297495
1,11900,34222,59948,24,0,0,228.0753508,1,29,25.72883738,1,0,0,1,0,0,0,0,0.832219639,0.167780361
1,11900,26601,52544,0,0,0,240.6943608,0,11,40.77567715,0,1,0,0,1,0,0,0,0.81911821,0.18088179
1,11900,81849,105403,5,0,1,82.63950538,1,34,36.50598321,0,1,0,0,0,1,0,0,0.629993349,0.370006651
1,11900,29822,48574,13,0,0,132.4016914,0,4,36.61115697,1,0,0,1,0,0,0,0,0.712815802,0.287184198
1,11900,201264,227295,10,0,0,239.7433663,0,22,33.77633696,0,1,0,0,0,1,0,0,0.907039743,0.092960257
1,11900,97506,110902,17,0,1,196.568128,2,15,37.99899138,1,0,0,0,1,0,0,0,0.829299526,0.170700474
1,11900,89595,107895,9,0,0,250.4682419,0,24,30.30538811,0,1,1,0,0,0,0,0,0.874515349,0.125484651
1,11900,63833,89235.5,3,0,0,173.4666667,1,20,40.93276678,1,0,0,0,1,0,0,0,0.756694245,0.243305755
1,11900,78959,104371,1,0,0,79.08139722,1,23,40.02421108,1,0,1,0,0,0,0,0,0.624106592,0.375893408
1,11900,83877,208924,15,0,0,12.75204694,1,7,18.24972192,0,1,0,0,0,0,0,1,0.537814788,0.462185212
1,11900,114329,143915,15,0,1,185.5726683,0,32,28.97773866,1,0,0,0,0,1,0,0,0.82147178,0.17852822
1,11900,81318,105454,6,0,0,92.13682104,1,33,37.52575103,0,1,0,0,0,1,0,0,0.645580894,0.354419106
1,11900,61094,74842,12,0,0,250.1998344,0,26,29.73487407,0,0,0,0,1,0,0,0,0.863010032,0.136989968
0,12000,84172,123415,9,0,0,139.0184494,1,21,38.58266988,1,0,0,1,0,0,0,0,0.726181279,0.273818721
0,12000,83560,126479,8,0,0,173.4666667,1,20,38.92831569,0,1,0,0,1,0,0,0,0.769544974,0.230455026
0,12000,63019,74204,6,0,0,98.59173833,2,14,24.49043836,1,0,0,1,0,0,0,0,0.707320633,0.292679367
0,12000,41182,59947,23,0,0,118.1799392,0,22,37.13106416,0,1,0,0,1,0,0,0,0.684302696,0.315697304
0,12000,57371,69076,10,1,0,83.25197204,1,19,29.63210826,1,0,1,0,0,0,0,0,0.661284744,0.338715256
0,12000,76799,83864,8,0,0,102.2042743,0,22,27.17193008,1,0,1,0,0,0,0,0,0.71320526,0.28679474
0,12000,35028,55079,23,0,1,108.6339686,0,23,40.79745755,0,1,0,0,1,0,0,0,0.650132412,0.349867588
0,12000,30777,43157,8,0,0,151.699431,7,28,38.17774295,1,0,0,0,1,0,0,0,0.703091507,0.296908493
0,12000,7804,65395,8,2,0,347.1233258,0,21,16.81630749,0,1,0,0,1,0,0,0,0.912594142,0.087405858
0,12000,38130,68707,23,0,0,234.8879805,1,29,26.3012369,1,0,0,1,0,0,0,0,0.83804671,0.16195329
0,12000,15756,53079,23,0,0,259.5550443,0,20,29.39747822,0,1,0,1,0,0,0,0,0.849227603,0.150772397
1,12000,50581,70171,7,0,2,206.3192338,1,12,29.84313667,0,1,0,0,1,0,0,0,0.82033616,0.17966384
0,12000,69796,93757,16,0,1,91.43267591,0,8,24.45938368,1,0,0,1,0,0,0,0,0.709543717,0.290456283
0,12000,102109,121229,2,0,0,104.4825912,0,25,34.76728889,1,0,0,0,1,0,0,0,0.703709911,0.296290089
0,12000,79844,98139,8,0,0,156.9547583,0,34,31.70012432,0,1,0,0,0,1,0,0,0.760014466,0.239985534
1,12000,76345,89036,8,0,0,91.97034976,1,19,50.17306503,0,1,0,0,1,0,0,0,0.63579731,0.36420269
0,12000,35721,52938,23,0,1,125.928071,0,22,38.62702499,0,1,0,0,1,0,0,0,0.687231847,0.312768153
0,12000,72786,84595,4,2,2,198.7693251,3,30,38.09020903,1,0,0,1,0,0,0,0,0.793691712,0.206308288
1,12000,42000,60000,4,1,2,145.5333333,0,23,34.81826182,1,0,0,0,1,0,0,0,0.714278285,0.285721715
1,12000,69000,92900,2,0,0,115.9,0,15,34.81826182,0,1,0,0,0,1,0,0,0.701679396,0.298320604
1,12000,74427,96270,18,0,1,169.7333333,2,40,34.81826182,1,0,0,0,1,0,0,0,0.760849946,0.239150054
1,12000,65019,89235.5,3,0,2,213.6666667,1,15,34.81826182,0,1,0,0,1,0,0,0,0.821275045,0.178724955
0,12000,43000,64000,1,0,0,262.9666667,0,21,34.81826182,1,0,0,0,1,0,0,0,0.854391002,0.145608998
0,12000,96000,135000,14,0,0,126.8,5,22,34.81826182,0,1,0,0,0,1,0,0,0.726556667,0.273443333
0,12000,46000,60200,4,0,0,176.5,0,14,34.81826182,1,0,0,0,1,0,0,0,0.775066241,0.224933759
0,12000,87000,101200,13,0,2,151.1333333,1,18,34.81826182,1,0,0,0,0,0,1,0,0.771291828,0.228708172
0,12000,98000,123385,10,0,0,170.4333333,3,32,34.81826182,0,1,0,0,0,1,0,0,0.781194383,0.218805617
0,12000,76187,93100,0.5,0,0,144.0666667,0,23,34.81826182,1,0,0,0,1,0,0,0,0.741605978,0.258394022
0,12000,73000,94900,9,3,0,189.7,1,30,34.81826182,1,0,0,0,0,1,0,0,0.78998477,0.21001523
0,12000,150000,175065,7,0,1,206.6666667,4,26,34.81826182,1,0,0,0,0,1,0,0,0.853895539,0.146104461
0,12000,29600,61250,7.5,0,0,264.8,1,16,34.81826182,1,0,0,0,0,1,0,0,0.851117802,0.148882198
0,12000,65019,63000,0,0,0,173.4666667,0,0,34.81826182,0,0,0,0,1,0,0,0,0.804758618,0.195241382
0,12000,94000,112125,2,0,0,143.0333333,1,22,34.81826182,0,1,0,1,0,0,0,0,0.754824736,0.245175264
0,12000,72000,106000,6,0,0,78.06666667,2,14,34.81826182,1,0,0,0,1,0,0,0,0.640606791,0.359393209
0,12000,42482,67800,19,0,0,199.9,0,16,34.81826182,1,0,0,0,0,1,0,0,0.801415612,0.198584388
0,12000,53800,80000,0.3,0,0,124.7666667,4,11,34.81826182,1,0,0,0,1,0,0,0,0.700981292,0.299018708
0,12000,88000,118750,3,0,3,153.5,0,26,34.81826182,0,1,1,0,0,0,0,0,0.750158994,0.249841006
0,12000,44000,59500,3.7,0,0,172.5,0,14,34.81826182,1,0,0,0,1,0,0,0,0.767663721,0.232336279
0,12000,81000,105250,9,0,0,200.9,2,37,34.81826182,1,0,0,0,0,1,0,0,0.801227907,0.198772093
0,12000,36346,54000,7,0,0,114.6666667,2,19,34.81826182,1,0,0,0,1,0,0,0,0.671609099,0.328390901
0,12000,81000,99000,20,0,0,136,4,24,34.81826182,0,1,0,0,1,0,0,0,0.742302164,0.257697836
0,12000,64000,80000,2,0,0,239.5333333,3,26,34.81826182,1,0,0,0,1,0,0,0,0.840920015,0.159079985
1,12000,65019,87000,13,0,0,173.4666667,1,20,34.81826182,1,0,0,0,1,0,0,0,0.779091995,0.220908005
0,12000,85039,111100,0.2,1,2,144.0666667,1,34,34.81826182,1,0,0,0,0,1,0,0,0.726066446,0.273933554
0,12000,87000,113850,11,0,0,216.1333333,0,12,34.81826182,1,0,0,1,0,0,0,0,0.844048063,0.155951937
1,12000,65019,89235.5,19,0,8,195.8333333,0,13,34.81826182,0,1,0,0,1,0,0,0,0.807199949,0.192800051
1,12000,75373,102602,6,2,0,99.36666667,0,21,34.81826182,0,1,0,0,1,0,0,0,0.673309651,0.326690349
1,12000,36000,51900,0.1,0,0,247.5,1,10,34.81826182,1,0,0,0,1,0,0,0,0.846319187,0.153680813
1,12000,114390,132800,10,0,0,95.73333333,0,25,34.81826182,1,0,1,0,0,0,0,0,0.707300866,0.292699134
1,12000,28298,72000,8,0,0,105.5,2,22,34.81826182,1,0,0,0,1,0,0,0,0.627389423,0.372610577
1,12000,118000,139350,2,0,0,153.1666667,2,17,34.81826182,0,1,0,0,0,1,0,0,0.788007095,0.211992905
1,12000,87917,89235.5,12.9,0,1,71,0,12,34.81826182,0,0,0,0,1,0,0,0,0.675198954,0.324801046
1,12000,58730,80000,10,0,4,123.1,3,25,34.81826182,1,0,0,1,0,0,0,0,0.690627282,0.309372718
1,12000,59099,82000,10,0,2,219.1333333,0,33,34.81826182,1,0,0,0,1,0,0,0,0.811760104,0.188239896
1,12000,15231,42845.01,6.5,0,1,65.96666667,2,18,34.81826182,1,0,0,1,0,0,0,0,0.561518881,0.438481119
1,12000,48786,89800,29.9,0,5,220.1333333,1,16,34.81826182,0,1,0,0,0,1,0,0,0.820581366,0.179418634
1,12000,74265,91000,7,1,0,137,0,3,34.81826182,0,1,0,0,1,0,0,0,0.757281271,0.242718729
1,12000,42000,58000,5,0,1,113.6333333,1,18,34.81826182,1,0,0,0,1,0,0,0,0.67561783,0.32438217
0,12000,76674,97936,5,0,0,147.9142027,2,27,41.22576316,1,0,1,0,0,0,0,0,0.726449013,0.273550987
1,12000,54257,82764,14,1,1,188.3374218,2,31,38.94275964,0,0,0,0,1,0,0,0,0.764022065,0.235977935
0,12000,36072,62960,8,0,0,288.5298732,0,16,22.42300246,1,0,0,0,0,1,0,0,0.891769344,0.108230656
0,12000,97650,115931,11,0,0,199.828042,1,17,34.38794397,1,0,0,0,0,1,0,0,0.833773769,0.166226231
0,12000,65019,67446,7,0,0,356.9333304,0,7,37.93444341,0,1,0,0,1,0,0,0,0.934613998,0.065386002
0,12000,88210,114224,8,0,0,203.468979,1,36,41.57297152,1,0,0,0,0,1,0,0,0.796174581,0.203825419
0,12000,84191,100654,0,0,0,79.67788538,1,20,33.77330326,0,1,0,0,0,1,0,0,0.657659374,0.342340626
0,12000,63589,75959,14,1,0,253.616928,1,31,43.15970058,0,1,0,1,0,0,0,0,0.844321065,0.155678935
1,12000,65019,33879,7,1,0,121.3795359,0,4,39.69469137,1,0,0,0,1,0,0,0,0.744860296,0.255139704
1,12000,48189,53969,5,0,0,276.3817427,0,18,65.49524315,1,0,0,0,1,0,0,0,0.831851802,0.168148198
0,12000,98428,114820,16,0,1,188.1482082,2,15,36.73772128,1,0,0,0,1,0,0,0,0.821896248,0.178103752
0,12100,56335,86648,17,0,0,206.2470947,0,17,35.12787435,0,1,0,0,1,0,0,0,0.812754156,0.187245844
0,12100,48622,83158,4,0,2,191.5692916,0,12,29.20449955,0,1,0,0,1,0,0,0,0.796186342,0.203813658
0,12100,58556,76724,3,0,1,234.6585447,1,16,37.63925293,0,1,0,0,1,0,0,0,0.836991302,0.163008698
1,12100,186062,227171,0,0,0,67.78084803,1,4,26.990533,0,1,0,0,0,1,0,0,0.749509503,0.250490497
0,12100,13218,82386,7,0,0,262.3942543,0,14,18.43047237,1,0,0,0,1,0,0,0,0.852669523,0.147330477
0,12100,96439,126328,3,0,3,156.3191309,0,26,39.27931325,0,1,1,0,0,0,0,0,0.751472691,0.248527309
0,12100,44484,64398,3,0,0,263.0447041,0,20,28.80398255,1,0,0,0,1,0,0,0,0.866135396,0.133864604
1,12100,29097,72647,8,0,0,109.5148794,1,22,45.30476057,1,0,0,0,1,0,0,0,0.606954183,0.393045817
0,12100,90917,102400,11,0,2,159.874518,0,17,33.45372849,1,0,0,0,0,0,1,0,0.790012873,0.209987127
0,12100,50100,66410,3,0,0,176.0098643,0,14,28.54860369,1,0,0,0,1,0,0,0,0.788913682,0.211086318
0,12100,68941,75029,14,0,0,254.1896555,0,31,43.89784955,0,1,0,1,0,0,0,0,0.850366835,0.149633165
0,12100,50150,65565,4,0,0,166.2317086,0,13,26.64432479,1,0,0,0,1,0,0,0,0.78308618,0.21691382
0,12100,50973,74183,6,0,0,122.691827,1,24,41.12808531,1,0,1,0,0,0,0,0,0.671096759,0.328903241
1,12100,22000,38750,0.8,0,0,167.4,1,17,34.81826182,1,0,0,0,1,0,0,0,0.73766876,0.26233124
0,12100,12000,33938,9,0,0,118.7666667,0,11,34.81826182,1,0,1,0,0,0,0,0,0.667551845,0.332448155
0,12100,31400,48000,6,1,0,107.5333333,2,16,34.81826182,1,0,0,0,1,0,0,0,0.659583488,0.340416512
1,12100,67000,79100,5,0,0,155.2,1,32,34.81826182,1,0,1,0,0,0,0,0,0.744526401,0.255473599
0,12100,67927,94126,2,0,0,35.53887812,2,3,38.84759708,1,0,0,0,1,0,0,0,0.571730452,0.428269548
0,12100,65019,72731,0,0,0,173.4666667,0,0,0.720295007,0,0,0,0,1,0,0,0,0.85781575,0.14218425
0,12100,74594,90555,4,0,0,123.7766246,2,27,41.63484731,1,0,1,0,0,0,0,0,0.691235005,0.308764995
0,12100,83557,98881,6,0,0,102.2257045,1,26,25.78278709,0,1,0,0,0,1,0,0,0.710397051,0.289602949
0,12100,61868,66874,30,0,3,170.4386392,0,23,37.915021,0,1,0,0,1,0,0,0,0.780547614,0.219452386
0,12100,46152,72773,0,0,0,270.4899801,0,20,29.49511599,1,0,0,0,1,0,0,0,0.868541056,0.131458944
0,12100,97185,113004,13,0,0,202.6225313,2,15,37.71664611,1,0,0,0,1,0,0,0,0.834269692,0.165730308
0,12100,105104,144712,13,0,0,129.5188081,5,22,37.41377466,0,1,0,0,0,1,0,0,0.731185997,0.268814003
0,12100,71060,79744,3,0,0,179.8663489,1,35,29.89415099,1,0,0,0,1,0,0,0,0.78707063,0.21292937
0,12100,85121,113744,0,0,2,139.4853397,0,34,33.94343772,1,0,0,0,0,1,0,0,0.721932485,0.278067515
0,12100,28193,34705,0,0,0,173.4666667,1,20,37.6180269,1,0,0,0,1,0,0,0,0.746474776,0.253525224
0,12100,18728,34443,9,0,0,117.6482829,0,10,21.58983638,1,0,1,0,0,0,0,0,0.711116715,0.288883285
0,12100,55147,72553,0,0,0,229.4061754,0,10,35.86772963,1,0,0,0,1,0,0,0,0.838191148,0.161808852
0,12100,48149,74539,17,0,0,200.0325616,0,15,23.13097189,1,0,0,0,0,1,0,0,0.826089641,0.173910359
0,12200,61929,83102,14,0,0,238.5249274,1,32,44.44967097,0,1,0,1,0,0,0,0,0.822825202,0.177174798
0,12200,110088,137794,3,0,0,251.1518918,1,46,33.51711722,1,0,0,0,0,1,0,0,0.859665457,0.140334543
0,12200,57785,72971,2,0,0,166.8994602,1,16,34.70964393,1,0,0,0,1,0,0,0,0.768108624,0.231891376
0,12200,67474,88473,2,0,0,234.7759967,3,26,29.09729879,1,0,0,0,1,0,0,0,0.846025465,0.153974535
0,12200,136866,162906,4,0,0,427.9235915,0,43,30.1821229,0,1,0,0,0,1,0,0,0.963018911,0.036981089
0,12200,80336,102618,2,0,0,79.73026062,2,19,34.40548234,0,1,0,0,0,1,0,0,0.651599624,0.348400376
1,12200,97000,109800,5,0,0,152.1333333,3,33,34.81826182,0,1,0,0,0,1,0,0,0.761015448,0.238984552
0,12200,91000,114053,11,0,0,173.5,0,27,34.81826182,1,0,0,0,1,0,0,0,0.789896559,0.210103441
0,12200,206613,232176,10,0,1,237.3157697,0,22,30.68943921,0,1,0,0,0,1,0,0,0.910763602,0.089236398
0,12200,45095,64736,9,0,0,249.6737711,0,18,31.63530262,1,0,0,0,1,0,0,0,0.855264,0.144736
0,12200,70722,81760,0,0,0,219.7852728,3,26,30.27700538,1,0,0,0,1,0,0,0,0.834747094,0.165252906
0,12200,199232,229929,11,0,0,223.4381168,0,21,31.3702723,0,1,0,0,0,1,0,0,0.898869115,0.101130885
0,12200,82904,125057,8,0,0,131.6590526,1,21,37.27313999,1,0,0,1,0,0,0,0,0.716242277,0.283757723
