BAD,LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,P_BAD0,P_BAD1
0,6500,55000.0,88300.0,29.0,0.0,0.0,234.4,1.0,17.0,34.818261818587,0,1,0,1,0,0,0,0,0.8247997589611811,0.17520024103881895
0,6500,60000.0,70000.0,9.0,0.0,0.0,54.7666666666667,2.0,24.0,34.818261818587,1,0,0,0,0,1,0,0,0.5597127897047594,0.4402872102952406
0,6500,70300.0,107500.0,1.0,0.0,0.0,242.46666666666698,1.0,38.0,34.818261818587,1,0,0,1,0,0,0,0,0.8074294593180661,0.19257054068193388
1,6500,96314.0,105800.0,27.0,0.0,0.0,475.8,2.0,40.0,34.818261818587,0,1,0,0,0,1,0,0,0.9667489466828283,0.033251053317171715
0,6500,81145.0,117530.0,29.0,0.0,0.0,327.200638515465,1.0,38.0,34.3458376919738,0,1,0,1,0,0,0,0,0.8992683449151454,0.10073165508485458
0,6500,65019.0,70886.0,7.0,0.0,0.0,173.46666666666698,1.0,20.0,23.4708807497336,0,0,0,0,1,0,0,0,0.7825473843556812,0.21745261564431878
1,6500,183860.0,208910.0,4.0,6.0,0.0,86.4522269408275,6.0,29.0,69.8005247998426,1,0,0,0,0,1,0,0,0.6061423785939912,0.3938576214060087
0,6500,58689.0,72557.0,0.0,0.0,1.0,94.0080528602672,2.0,18.0,34.89841306557339,1,0,0,0,1,0,0,0,0.6230036331544299,0.37699636684557014
0,6600,62380.0,89742.0,31.0,0.0,0.0,232.527290731158,0.0,16.0,26.1604948868325,0,1,0,1,0,0,0,0,0.8465783080984811,0.15342169190151891
0,6600,74376.0,84855.0,3.0,0.0,0.0,173.46666666666698,1.0,20.0,20.028353504882396,1,0,0,0,1,0,0,0,0.7917521423747961,0.2082478576252039
0,6600,65019.0,48800.0,0.0,0.0,0.0,173.46666666666698,0.0,0.0,12.2194361515853,0,1,0,0,1,0,0,0,0.8304510892552491,0.16954891074475087
0,6600,68733.0,81973.0,5.0,0.0,0.0,96.97766719871841,0.0,14.0,42.2110467840596,0,1,0,0,1,0,0,0,0.6312436376451309,0.36875636235486914
0,6600,40926.0,50486.0,10.0,0.0,0.0,179.800868115639,1.0,19.0,27.5323761068296,0,1,0,1,0,0,0,0,0.7659399992024343,0.2340600007975657
0,6600,95450.0,112630.0,23.0,0.0,0.0,122.815584075632,0.0,12.0,36.7734587221469,0,1,0,1,0,0,0,0,0.7233149247886731,0.2766850752113269
0,6600,65019.0,46516.0,0.0,0.0,0.0,173.46666666666698,0.0,0.0,14.845990727625802,0,1,0,0,1,0,0,0,0.8269872839599743,0.1730127160400256
0,6600,98415.0,126636.0,11.0,0.0,0.0,423.209624092303,2.0,49.0,40.9570903166137,0,1,0,0,1,0,0,0,0.9406337625566935,0.05936623744330654
0,6700,65019.0,55396.0,7.0,0.0,0.0,173.46666666666698,1.0,20.0,15.7039915621066,0,0,0,0,1,0,0,0,0.8063861640500536,0.1936138359499464
0,6700,55113.0,56486.0,4.0,0.0,0.0,84.41703046206379,0.0,17.0,23.642853829461497,0,1,0,0,1,0,0,0,0.652708970018095,0.3472910299819049
1,6700,60301.0,70543.0,5.0,0.0,0.0,195.78086332421,0.0,19.0,32.397593406186196,0,1,0,0,0,1,0,0,0.7873156360287255,0.2126843639712745
0,6700,65019.0,30544.0,2.0,0.0,0.0,283.897231344121,0.0,14.0,24.1204515569287,1,0,0,0,1,0,0,0,0.9017859350380925,0.09821406496190752
0,6700,49367.0,59609.0,6.0,0.0,0.0,99.3037007842722,0.0,17.0,25.231366381240697,0,1,0,0,1,0,0,0,0.6624424710825351,0.33755752891746493
0,6700,58741.0,68225.0,9.0,0.0,3.0,173.57441630267502,1.0,31.0,23.587013227672802,1,0,0,0,0,1,0,0,0.7630329625686653,0.23696703743133474
1,6700,27510.0,42495.0,2.0,0.0,2.0,171.526489223747,3.0,27.0,41.428597507918504,1,0,0,0,1,0,0,0,0.6885250021467605,0.3114749978532395
1,6700,65019.0,81239.0,19.0,0.0,0.0,173.46666666666698,1.0,20.0,40.8949317008373,0,1,0,0,1,0,0,0,0.7476947266869087,0.2523052733130913
0,6700,69773.0,83014.0,0.0,1.0,0.0,263.173434289028,0.0,5.0,37.706996489668704,0,1,0,0,1,0,0,0,0.860942000644979,0.1390579993550209
0,6700,51855.0,58084.0,21.0,0.0,0.0,193.75474566834703,0.0,19.0,19.5495716983683,0,1,0,1,0,0,0,0,0.8147283267525958,0.18527167324740423
0,6700,48430.0,64358.0,0.0,1.0,0.0,108.35174746587099,1.0,13.0,38.89419474565621,0,1,0,0,1,0,0,0,0.6342666408657841,0.3657333591342159
0,6700,29662.0,36195.0,1.0,0.0,0.0,112.13708066023399,1.0,30.0,38.5286328102875,0,1,0,1,0,0,0,0,0.6073312528033782,0.3926687471966218
0,6700,66587.0,70710.0,9.0,1.0,0.0,43.923382631048604,1.0,24.0,39.7385762648976,1,0,0,0,0,1,0,0,0.5386081461139863,0.46139185388601367
1,6700,65019.0,20631.0,4.0,0.0,0.0,174.721834129067,1.0,8.0,62.246451123425,0,1,1,0,0,0,0,0,0.7405585269164178,0.25944147308358223
0,6700,54161.0,59714.0,20.0,0.0,0.0,209.20630035248902,0.0,20.0,20.203517707206103,0,1,0,1,0,0,0,0,0.830037393591604,0.16996260640839597
0,6700,134616.0,155034.0,13.0,1.0,0.0,215.42240638420103,0.0,19.0,19.4938719842648,0,1,0,0,0,1,0,0,0.870431822795676,0.12956817720432395
0,6800,136951.0,160306.0,11.0,0.0,0.0,219.73567340321202,1.0,18.0,20.885093498884302,0,1,0,0,0,1,0,0,0.8722390367907379,0.12776096320926209
0,6800,138691.0,160063.0,12.0,0.0,0.0,208.420843032868,0.0,19.0,19.3333673599425,0,1,0,0,0,1,0,0,0.866809836144165,0.13319016385583504
0,6800,49809.0,65074.0,7.0,0.0,4.0,116.63273330395701,3.0,10.0,39.2150289105554,1,0,1,0,0,0,0,0,0.6525471988498632,0.3474528011501368
0,6800,78292.0,86959.0,3.0,0.0,0.0,173.46666666666698,1.0,20.0,18.9272116380731,1,0,0,0,1,0,0,0,0.7983143528918327,0.20168564710816725
0,6800,139578.0,154602.0,12.0,0.0,0.0,201.960834318499,0.0,18.0,22.325828787519498,0,1,0,0,0,1,0,0,0.8606113016078301,0.13938869839216989
0,6800,57439.0,74816.0,2.0,0.0,2.0,126.30323511048,0.0,22.0,27.118653527269398,0,1,1,0,0,0,0,0,0.6904394734737459,0.3095605265262541
0,6800,76074.0,88178.0,22.0,0.0,0.0,341.46505555554296,0.0,46.0,27.523246143471102,0,1,0,0,1,0,0,0,0.9141205448304844,0.08587945516951555
1,6800,31000.0,42000.0,3.5,1.0,0.0,106.266666666667,2.0,26.0,34.818261818587,1,0,1,0,0,0,0,0,0.6126828533731492,0.38731714662685074
0,6800,45150.0,57150.0,4.0,0.0,1.0,94.3333333333333,3.0,12.0,34.818261818587,1,0,0,1,0,0,0,0,0.624887020410994,0.3751129795890061
0,6800,56155.0,57912.0,21.0,0.0,0.0,206.30632133673697,0.0,20.0,21.7985130818088,0,1,0,1,0,0,0,0,0.8280804109260752,0.17191958907392482
1,6800,65019.0,27410.0,6.0,1.0,0.0,2.03333333333333,1.0,5.0,34.818261818587,0,1,1,0,0,0,0,0,0.5360926031477975,0.46390739685220256
0,6800,178559.0,247611.0,7.0,0.0,0.0,127.23414104845101,0.0,22.0,42.083901678162604,1,0,0,0,0,0,1,0,0.7314231244163465,0.26857687558365345
0,6800,65019.0,72310.0,1.0,0.0,0.0,48.8188364768882,0.0,3.0,40.787393229407,0,1,0,1,0,0,0,0,0.567675344739257,0.43232465526074304
0,6800,71666.0,99913.0,0.0,0.0,1.0,196.464998931985,0.0,31.0,35.761604730767004,0,1,0,0,1,0,0,0,0.7632198805694189,0.2367801194305811
0,6800,75964.0,88754.0,19.0,0.0,1.0,298.70048214857,0.0,23.0,39.1075016428612,1,0,1,0,0,0,0,0,0.8852093497050667,0.11479065029493328
0,6900,75880.0,113612.0,1.0,0.0,0.0,230.80558812293302,1.0,38.0,17.965883443833302,1,0,0,1,0,0,0,0,0.8297333715398265,0.17026662846017346
0,6900,70717.0,87466.0,2.0,0.0,0.0,112.589060664498,0.0,15.0,41.4280898985211,0,1,0,0,1,0,0,0,0.6564500946784351,0.3435499053215649
0,6900,53776.0,51952.0,5.0,0.0,0.0,87.900118337206,0.0,17.0,22.2869974772758,0,1,0,0,1,0,0,0,0.664892544914357,0.335107455085643
1,6900,53328.0,58088.0,2.0,0.0,0.0,101.53190789614901,0.0,21.0,35.7640583618842,1,0,0,0,0,0,1,0,0.6375159222104523,0.3624840777895477
1,6900,5816.0,89235.5,23.0,0.0,2.0,67.8,1.0,18.0,34.818261818587,0,1,1,0,0,0,0,0,0.49215731020056575,0.5078426897994343
1,6900,57257.0,63752.0,10.0,2.0,0.0,138.234777959524,0.0,22.0,38.372460881561295,1,0,0,0,1,0,0,0,0.6946278574407735,0.3053721425592265
1,6900,37055.0,83000.0,1.0,0.0,0.0,122.266666666667,2.0,43.0,34.818261818587,0,1,0,0,0,0,1,0,0.5945603124230628,0.40543968757693716
0,6900,97662.0,110046.0,24.0,0.0,0.0,111.12339734128099,0.0,11.0,37.253150853651206,0,1,0,1,0,0,0,0,0.7136045570779738,0.28639544292202623
0,6900,49000.0,68280.0,1.0,0.0,0.0,61.9,8.0,22.0,34.818261818587,1,0,0,0,1,0,0,0,0.546959533737299,0.45304046626270106
0,6900,65019.0,57067.0,7.0,0.0,0.0,173.46666666666698,1.0,20.0,14.370985948769802,0,0,0,0,1,0,0,0,0.8088812580478109,0.19111874195218917
0,6900,50387.0,68443.0,7.0,0.0,3.0,105.827329037495,2.0,10.0,40.7176688456757,1,0,1,0,0,0,0,0,0.6321243236850917,0.36787567631490825
0,6900,49932.0,66042.0,20.0,0.0,0.0,204.484582750111,0.0,19.0,21.8554941257255,0,1,0,1,0,0,0,0,0.8166125443649407,0.18338745563505934
0,6900,51384.0,84689.0,4.0,0.0,0.0,224.247036903151,3.0,29.0,30.5261507227673,1,0,0,0,1,0,0,0,0.79506356031746,0.20493643968254002
0,6900,65019.0,36191.0,7.0,0.0,0.0,311.869899311012,1.0,12.0,30.790620774329,0,1,0,0,1,0,0,0,0.9129812817646786,0.08701871823532133
0,7000,98779.0,124827.0,9.0,0.0,0.0,421.541927996164,1.0,49.0,40.828872934197506,0,1,0,0,1,0,0,0,0.9409336164389162,0.05906638356108385
0,7000,73873.0,111781.0,0.0,0.0,0.0,231.799913458932,0.0,38.0,19.273579455359602,1,0,0,1,0,0,0,0,0.8277059941083306,0.17229400589166946
0,7000,74795.0,99149.0,1.0,0.0,1.0,175.57144276601102,0.0,32.0,34.4496646729529,0,1,0,0,1,0,0,0,0.7434691174689767,0.25653088253102324
0,7000,65019.0,47462.0,7.0,0.0,0.0,102.657327096396,1.0,9.0,36.0940714250151,0,1,0,0,1,0,0,0,0.684685903895645,0.31531409610435507
0,7000,78284.0,98214.0,0.0,0.0,1.0,171.838386172746,0.0,31.0,36.2479630308449,0,1,0,0,1,0,0,0,0.7401296789527949,0.2598703210472051
0,7000,58128.0,93740.0,5.0,0.0,0.0,213.363027674541,2.0,24.0,34.4753019291327,0,1,0,0,0,1,0,0,0.7844429946467502,0.21555700535324981
0,7000,81335.0,81018.0,22.0,0.0,0.0,341.610576048501,1.0,47.0,27.7672997681551,0,1,0,0,1,0,0,0,0.9182261461948359,0.08177385380516414
0,7000,52287.0,87972.0,7.0,0.0,0.0,211.28441317321997,1.0,24.0,33.4614022484335,0,1,0,0,0,1,0,0,0.7816634691451309,0.21833653085486918
0,7000,58339.0,72432.0,10.0,0.0,1.0,197.33839791754903,0.0,24.0,39.843087336804295,0,1,1,0,0,0,0,0,0.768319596174198,0.23168040382580196
0,7000,46238.0,66842.0,4.0,0.0,0.0,90.3804090830834,3.0,11.0,36.3095267897702,1,0,0,1,0,0,0,0,0.6129255230865225,0.3870744769134775
1,7000,142251.0,157250.0,5.0,0.0,0.0,87.8333333333333,4.0,21.0,34.818261818587,0,1,0,0,1,0,0,0,0.692469362960288,0.307530637039712
1,7000,19894.0,32500.0,4.0,0.0,0.0,134.7,1.0,16.0,34.818261818587,1,0,0,0,1,0,0,0,0.6652885001443992,0.3347114998556008
1,7000,27290.0,63500.0,6.0,0.0,0.0,173.46666666666698,1.0,20.0,34.818261818587,0,1,0,1,0,0,0,0,0.7119115315345627,0.28808846846543734
1,7000,18000.0,46520.0,17.0,0.0,1.0,183.1,0.0,23.0,34.818261818587,0,1,0,1,0,0,0,0,0.7263401496898707,0.27365985031012924
1,7000,66000.0,86300.0,3.0,1.0,1.0,242.43333333333302,0.0,8.0,34.818261818587,1,0,0,0,1,0,0,0,0.841021803024706,0.158978196975294
1,7000,46000.0,66660.0,1.0,0.0,1.0,138.233333333333,0.0,9.0,34.818261818587,1,0,0,1,0,0,0,0,0.6956370811414179,0.30436291885858213
0,7000,120000.0,175450.0,8.0,0.0,0.0,219.166666666667,1.0,20.0,34.818261818587,1,0,0,0,1,0,0,0,0.8268557187536929,0.1731442812463071
0,7000,58843.0,75300.0,1.5,0.0,0.0,103.666666666667,0.0,7.0,34.818261818587,0,1,0,0,1,0,0,0,0.6602801123081357,0.3397198876918644
0,7000,7000.0,31200.0,5.0,0.0,0.0,265.066666666667,0.0,12.0,34.818261818587,1,0,0,0,1,0,0,0,0.8267908463444185,0.1732091536555816
0,7000,29000.0,49000.0,11.0,0.0,0.0,234.4,1.0,32.0,34.818261818587,1,0,0,0,1,0,0,0,0.792730948701834,0.20726905129816595
0,7000,5768.0,26600.0,7.0,0.0,0.0,173.46666666666698,1.0,20.0,34.818261818587,0,0,0,0,1,0,0,0,0.7039109236474352,0.2960890763525647
0,7000,56636.0,76353.0,15.0,0.0,0.0,229.3,1.0,36.0,34.818261818587,0,1,0,0,1,0,0,0,0.8036338577743749,0.19636614222562507
0,7000,55000.0,63000.0,5.0,0.0,0.0,84.7333333333333,3.0,20.0,34.818261818587,0,1,0,0,1,0,0,0,0.612904562223282,0.3870954377767179
0,7000,46225.0,59000.0,16.0,0.0,4.0,219.133333333333,0.0,37.0,34.818261818587,1,0,0,0,1,0,0,0,0.7844583918302441,0.21554160816975584
1,7000,53194.0,81150.0,14.0,7.0,0.0,183.633333333333,2.0,28.0,34.818261818587,0,1,0,0,0,1,0,0,0.7428842281439642,0.25711577185603585
1,7000,83000.0,97635.0,5.6,3.0,0.0,141.0,0.0,10.0,34.818261818587,0,1,0,0,1,0,0,0,0.7356084751073444,0.2643915248926556
1,7000,138841.0,160000.0,11.0,8.0,0.0,86.2,2.0,36.0,34.818261818587,1,0,1,0,0,0,0,0,0.6630277129413785,0.3369722870586215
1,7000,38800.0,53500.0,15.0,0.0,0.0,96.3666666666667,0.0,18.0,34.818261818587,0,1,0,0,0,1,0,0,0.62564371131878,0.3743562886812199
1,7000,25000.0,49840.0,0.6,0.0,0.0,139.0,0.0,13.0,34.818261818587,1,0,0,1,0,0,0,0,0.6709091901220233,0.3290908098779767
1,7000,18000.0,25000.0,6.5,1.0,0.0,205.96666666666698,1.0,19.0,34.818261818587,1,0,0,0,1,0,0,0,0.7673677009498399,0.23263229905016014
1,7000,74500.0,81600.0,2.0,2.0,0.0,340.9,0.0,29.0,34.818261818587,0,1,0,0,0,1,0,0,0.9102646889005754,0.08973531109942452
1,7000,64300.0,119500.0,1.0,1.0,0.0,54.8333333333333,0.0,8.0,34.818261818587,0,1,0,0,1,0,0,0,0.5514812940939009,0.4485187059060991
0,7000,64255.0,68389.0,4.0,0.0,0.0,80.1524309084911,2.0,19.0,40.561860543481004,0,1,0,0,1,0,0,0,0.6022598105611987,0.39774018943880124
1,7000,65019.0,96783.0,20.0,0.0,0.0,173.46666666666698,1.0,20.0,40.7303153374793,0,1,0,0,1,0,0,0,0.7410895971863041,0.258910402813696
0,7000,129959.0,161301.0,11.0,0.0,0.0,209.986299534674,0.0,18.0,21.917952264118,0,1,0,0,0,1,0,0,0.8574496252992313,0.14255037470076873
0,7000,58114.0,93391.0,6.0,0.0,0.0,200.077755069766,1.0,24.0,31.7365117864388,0,1,0,0,0,1,0,0,0.7751774825593474,0.22482251744065257
0,7000,16047.0,67750.0,21.0,0.0,0.0,315.321452667923,0.0,12.0,38.6936558020225,0,1,0,1,0,0,0,0,0.8680879655375201,0.13191203446247987
1,7100,39000.0,55000.0,12.0,0.0,1.0,192.766666666667,2.0,31.0,34.818261818587,0,0,0,0,1,0,0,0,0.7500806191245506,0.24991938087544946
1,7100,54000.0,74800.0,7.5,1.0,1.0,71.0,4.0,18.0,34.818261818587,1,0,1,0,0,0,0,0,0.5812681721126931,0.41873182788730684
0,7100,65019.0,74753.0,2.0,0.0,0.0,48.854644654098905,0.0,4.0,41.3025469040557,0,1,0,1,0,0,0,0,0.5656422368357246,0.4343577631642755
0,7100,98490.0,114457.0,23.0,0.0,0.0,116.10008714330401,0.0,11.0,35.601894250624795,0,1,0,1,0,0,0,0,0.7236313058376425,0.2763686941623576
0,7100,54700.0,68500.0,19.0,0.0,0.0,155.2,1.0,12.0,34.818261818587,1,0,0,0,1,0,0,0,0.7413719042705228,0.2586280957294772
0,7100,65019.0,40185.0,3.0,0.0,0.0,272.92268470193903,1.0,25.0,41.9168995287022,0,1,0,0,1,0,0,0,0.8626840698218868,0.13731593017811317
0,7100,25896.0,33580.0,1.0,0.0,0.0,29.8563651657865,9.0,7.0,28.2714741585457,1,0,0,0,1,0,0,0,0.5177206315977056,0.48227936840229435
0,7100,120176.0,180104.0,8.0,0.0,0.0,221.607324188209,0.0,18.0,32.6743589668043,1,0,0,0,1,0,0,0,0.8337451185308449,0.16625488146915518
0,7100,58639.0,72412.0,14.0,0.0,0.0,120.03346454715599,0.0,20.0,43.6787466610217,1,0,0,0,0,1,0,0,0.6568509776788084,0.3431490223211916
0,7100,57863.0,70969.0,0.0,0.0,0.0,65.8720448120245,7.0,21.0,26.829490191158598,1,0,0,0,1,0,0,0,0.5939248202388961,0.40607517976110385
0,7100,64850.0,76985.0,0.0,0.0,0.0,108.21718977053001,0.0,7.0,36.337557557242704,0,1,0,0,1,0,0,0,0.6714264872538453,0.3285735127461547
0,7100,53273.0,54378.0,5.0,0.0,0.0,84.8372499657267,0.0,17.0,22.861199646276003,0,1,0,0,1,0,0,0,0.6571212515435767,0.3428787484564233
1,7200,54600.0,65000.0,14.0,2.0,1.0,98.4333333333333,11.0,9.0,34.818261818587,1,0,0,0,1,0,0,0,0.6475981041562675,0.35240189584373244
0,7200,62329.0,78007.0,8.0,0.0,0.0,55.3588030896308,1.0,23.0,38.6402771093744,1,0,0,0,0,1,0,0,0.5536948497148151,0.44630515028518497
0,7200,57912.0,84806.0,15.0,0.0,0.0,241.51424983924,0.0,35.0,35.0626756545262,0,1,0,0,1,0,0,0,0.81639973121003,0.1836002687899701
0,7200,98691.0,115750.0,22.0,0.0,0.0,118.000142317561,0.0,11.0,37.7203586097622,0,1,0,1,0,0,0,0,0.7205972692676077,0.27940273073239236
0,7200,79946.0,113807.0,1.0,0.0,0.0,238.458824981592,0.0,37.0,18.6172886910649,1,0,0,1,0,0,0,0,0.8425738895194913,0.15742611048050872
0,7200,36264.0,48240.0,15.0,0.0,0.0,82.1666666666667,0.0,12.0,34.818261818587,1,0,0,0,1,0,0,0,0.6111679360513181,0.38883206394868186
1,7200,46000.0,67000.0,24.0,0.0,0.0,142.0,1.0,14.0,34.818261818587,1,0,0,0,1,0,0,0,0.7125579326544402,0.28744206734555977
1,7200,43705.0,50000.0,9.0,0.0,2.0,235.366666666667,6.0,16.0,34.818261818587,1,0,0,0,1,0,0,0,0.8200166799878429,0.1799833200121571
0,7200,65019.0,38061.0,7.0,0.0,0.0,299.752726117944,1.0,12.0,31.880033182785898,0,1,0,0,1,0,0,0,0.9048999983185803,0.09510000168141974
1,7200,15637.0,39660.0,6.0,0.0,1.0,354.239763429661,3.0,42.0,33.624133445925104,0,1,0,0,0,0,0,1,0.8867627266495425,0.11323727335045748
0,7200,65019.0,74610.0,1.0,0.0,0.0,40.18213482112721,0.0,3.0,37.9412537691422,0,1,0,1,0,0,0,0,0.5616919116873407,0.43830808831265927
0,7200,71667.0,117325.0,0.0,0.0,1.0,241.05607808811402,1.0,38.0,18.510551330657,1,0,0,1,0,0,0,0,0.8329939895763593,0.16700601042364072
1,7200,65019.0,76723.0,10.0,0.0,0.0,70.1938901882609,0.0,11.0,41.2507062582395,0,1,0,0,1,0,0,0,0.598216491100738,0.40178350889926195
0,7200,71509.0,86484.0,4.0,0.0,0.0,173.46666666666698,1.0,20.0,20.099049784321803,1,0,0,0,1,0,0,0,0.7905278641941156,0.20947213580588447
0,7200,22832.0,31666.0,0.0,0.0,0.0,38.003266851016505,9.0,7.0,28.2956811172681,1,0,0,0,1,0,0,0,0.5279430950773314,0.4720569049226686
1,7300,58671.0,87975.0,3.0,0.0,0.0,74.0666666666667,1.0,16.0,34.818261818587,0,1,1,0,0,0,0,0,0.5904804799708965,0.4095195200291035
1,7300,60890.0,75785.0,6.0,0.0,1.0,45.9666666666667,0.0,13.0,34.818261818587,1,0,0,0,1,0,0,0,0.5610711886875688,0.43892881131243117
1,7300,28500.0,42050.0,3.0,0.0,0.0,173.46666666666698,1.0,20.0,34.818261818587,0,1,0,0,1,0,0,0,0.7264616557749575,0.27353834422504253
1,7300,60971.32,77375.0,2.0,0.0,0.0,173.46666666666698,1.0,20.0,34.818261818587,1,0,0,0,1,0,0,0,0.75016210521972,0.2498378947802799
0,7300,131000.0,197500.0,1.5,0.0,0.0,68.0333333333333,2.0,23.0,34.818261818587,1,0,0,0,0,1,0,0,0.6120966044164569,0.3879033955835432
0,7300,55456.0,86766.0,6.0,0.0,0.0,240.056771453578,2.0,23.0,31.724698501604,0,1,0,0,0,1,0,0,0.8228089761018677,0.17719102389813232
0,7300,60973.0,79443.0,14.0,0.0,0.0,239.62029764899398,1.0,36.0,36.7271363571692,0,1,0,0,1,0,0,0,0.8155470637367335,0.18445293626326653
0,7300,93428.0,118184.0,10.0,0.0,0.0,411.95205052515405,1.0,50.0,40.3964743502561,0,1,0,0,1,0,0,0,0.9365361707389143,0.06346382926108571
0,7300,49064.0,64225.0,6.0,0.0,4.0,106.375999330365,1.0,10.0,40.0519152312083,1,0,1,0,0,0,0,0,0.6368218532829815,0.3631781467170185
0,7300,139348.0,205981.0,1.0,0.0,0.0,60.42476075749829,2.0,22.0,36.812290633745604,1,0,0,0,0,1,0,0,0.6026193038635181,0.39738069613648186
0,7400,32832.0,50798.0,10.0,0.0,0.0,221.33842080376098,1.0,31.0,36.00942148578329,1,0,0,0,1,0,0,0,0.7805823675073861,0.2194176324926139
0,7400,75311.0,89905.0,0.0,0.0,0.0,173.46666666666698,1.0,20.0,27.2019996122466,1,0,0,0,0,1,0,0,0.7775712944439573,0.22242870555604263
1,7400,2063.0,100448.0,7.0,0.0,0.0,96.1333333333333,0.0,14.0,34.818261818587,0,1,0,0,1,0,0,0,0.5271292339817533,0.4728707660182468
0,7400,65019.0,44651.0,2.0,0.0,0.0,271.9181690517,0.0,25.0,42.9300430965424,0,1,0,0,1,0,0,0,0.8597267034594482,0.14027329654055173
0,7400,138033.0,163162.0,11.0,0.0,0.0,224.84704248991198,0.0,19.0,21.0575740225509,0,1,0,0,0,1,0,0,0.8773957957350697,0.12260420426493032
0,7400,88288.0,119677.0,5.0,0.0,0.0,194.372140042522,1.0,27.0,26.646083640584802,0,1,0,0,0,1,0,0,0.7995710923905609,0.20042890760943913
0,7400,75547.0,93839.0,0.0,0.0,0.0,173.46666666666698,1.0,20.0,28.1618318525897,1,0,0,0,0,1,0,0,0.7737536387506111,0.22624636124938893
0,7400,48924.0,86612.0,4.0,0.0,0.0,207.768414423433,4.0,30.0,29.9379178289966,1,0,0,0,1,0,0,0,0.7727861097749446,0.22721389022505548
0,7400,73985.0,114849.0,0.0,0.0,0.0,238.586303433039,1.0,38.0,18.421369855274197,1,0,0,1,0,0,0,0,0.8356434773182988,0.16435652268170126
0,7400,65019.0,54138.0,1.0,0.0,0.0,173.46666666666698,0.0,0.0,12.2196799606596,0,1,0,0,1,0,0,0,0.8315708264466551,0.16842917355334486
0,7400,51974.0,59323.0,4.0,0.0,0.0,83.3467118796305,0.0,18.0,23.3976346284978,0,1,0,0,1,0,0,0,0.6472618095774756,0.3527381904225244
0,7400,56596.0,72861.0,3.0,0.0,1.0,141.962149254744,0.0,23.0,28.300245636501497,0,1,1,0,0,0,0,0,0.7148900131269549,0.28510998687304506
1,7400,71576.0,89068.0,0.0,0.0,0.0,94.78223069429579,0.0,17.0,42.8034219945843,1,0,0,0,0,0,1,0,0.622250459263666,0.377749540736334
0,7400,65032.0,83184.0,15.0,0.0,0.0,230.42025592479698,1.0,35.0,35.4151129161823,0,1,0,0,1,0,0,0,0.812498382340573,0.187501617659427
0,7400,72739.0,91425.0,3.5,0.0,0.0,128.833333333333,0.0,26.0,34.818261818587,1,0,0,0,0,1,0,0,0.689244574604697,0.310755425395303
0,7400,82412.0,91326.0,19.0,0.0,1.0,316.947082536928,1.0,24.0,37.9087501852674,1,0,1,0,0,0,0,0,0.9030955467485761,0.09690445325142392
1,7500,65019.0,51610.0,4.0,0.0,3.0,158.266666666667,2.0,18.0,34.818261818587,0,1,0,0,0,1,0,0,0.7505160305947383,0.24948396940526174
0,7500,45864.0,57799.0,7.0,0.0,0.0,65.5711978601216,1.0,16.0,33.8657453472846,1,0,0,0,1,0,0,0,0.5833607442121612,0.4166392557878388
1,7500,57340.0,80000.0,4.0,0.0,5.0,86.2333333333333,3.0,14.0,34.818261818587,1,0,0,0,0,1,0,0,0.6109239754554052,0.3890760245445947
0,7500,47518.0,60252.0,16.0,0.0,3.0,220.62498386752497,0.0,37.0,26.7115364732694,1,0,0,0,1,0,0,0,0.8060195201375339,0.19398047986246617
0,7500,63573.0,80601.0,4.0,0.0,0.0,111.435189851017,0.0,14.0,41.7734466163877,0,1,0,0,1,0,0,0,0.653267928053951,0.34673207194604905
1,7500,32070.0,36811.0,1.0,1.0,0.0,228.03600010501,0.0,6.0,30.1622141130791,1,0,0,0,1,0,0,0,0.8250020828139367,0.1749979171860633
0,7500,44744.0,60518.0,6.0,0.0,0.0,79.4112299943225,1.0,16.0,34.3974417267169,1,0,0,0,1,0,0,0,0.6009367459386036,0.3990632540613964
0,7500,65019.0,49804.0,7.0,0.0,0.0,173.46666666666698,1.0,20.0,12.391235037074098,0,0,0,0,1,0,0,0,0.818269967478684,0.181730032521316
0,7500,72097.0,69408.0,4.0,1.0,0.0,155.391962226576,1.0,23.0,41.60098336362329,0,1,0,0,0,0,1,0,0.7278656120230771,0.2721343879769229
0,7500,84479.0,104571.0,23.0,0.0,0.0,47.8328513377528,3.0,14.0,33.075010371895,1,0,0,0,0,1,0,0,0.6019191331412913,0.3980808668587087
0,7500,88056.0,104794.0,25.0,0.0,0.0,56.750113136184396,2.0,14.0,30.538906969381,1,0,0,0,0,1,0,0,0.6326700365806555,0.3673299634193445
0,7500,11358.0,36892.0,5.0,0.0,0.0,286.92282379907,0.0,11.0,23.0629257298601,1,0,0,0,1,0,0,0,0.869160784776706,0.13083921522329403
1,7500,59000.0,72000.0,5.0,0.0,3.0,295.86666666666696,0.0,19.0,34.818261818587,0,1,0,1,0,0,0,0,0.8792792275491429,0.12072077245085708
1,7500,65019.0,89235.5,21.0,0.0,0.0,158.9,1.0,21.0,34.818261818587,0,1,0,0,1,0,0,0,0.7411396488024022,0.2588603511975978
